date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:42:21	10886/10886	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-2a86%22	https://canvastemplate.com/demos/music/images/album-artworks/2/2.jpg	canvastemplate.com/demos/music/images/album-artworks/2/2.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:22	8332/8332	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-208c%22	https://canvastemplate.com/demos/music/images/album-artworks/2/3.jpg	canvastemplate.com/demos/music/images/album-artworks/2/3.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:23	22210/22210	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-56c2%22	https://canvastemplate.com/demos/music/images/album-artworks/2/4.jpg	canvastemplate.com/demos/music/images/album-artworks/2/4.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:24	11459/11459	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-2cc3%22	https://canvastemplate.com/demos/music/images/charts/1.jpg	canvastemplate.com/demos/music/images/charts/1.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:25	14078/14078	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-36fe%22	https://canvastemplate.com/demos/music/images/charts/2.jpg	canvastemplate.com/demos/music/images/charts/2.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:26	13647/13647	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-354f%22	https://canvastemplate.com/demos/music/images/charts/3.jpg	canvastemplate.com/demos/music/images/charts/3.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:27	9166/9166	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-23ce%22	https://canvastemplate.com/demos/music/images/charts/4.jpg	canvastemplate.com/demos/music/images/charts/4.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:28	6389/6389	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-18f5%22	https://canvastemplate.com/demos/music/images/charts/5.jpg	canvastemplate.com/demos/music/images/charts/5.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:29	7786/7786	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-1e6a%22	https://canvastemplate.com/demos/music/images/charts/6.jpg	canvastemplate.com/demos/music/images/charts/6.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:30	12247/12247	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-2fd7%22	https://canvastemplate.com/demos/music/images/charts/7.jpg	canvastemplate.com/demos/music/images/charts/7.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:31	9942/9942	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-26d6%22	https://canvastemplate.com/demos/music/images/charts/8.jpg	canvastemplate.com/demos/music/images/charts/8.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:32	11954/11954	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-2eb2%22	https://canvastemplate.com/demos/music/images/charts/9.jpg	canvastemplate.com/demos/music/images/charts/9.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:33	12084/12084	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-2f34%22	https://canvastemplate.com/demos/music/images/charts/10.jpg	canvastemplate.com/demos/music/images/charts/10.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:34	7957/7957	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-1f15%22	https://canvastemplate.com/demos/music/images/charts/11.jpg	canvastemplate.com/demos/music/images/charts/11.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:35	3071/3071	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-bff%22	https://canvastemplate.com/demos/music/images/charts/12.jpg	canvastemplate.com/demos/music/images/charts/12.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:36	23624/23624	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-5c48%22	https://canvastemplate.com/demos/music/images/charts/13.jpg	canvastemplate.com/demos/music/images/charts/13.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:37	15228/15228	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-3b7c%22	https://canvastemplate.com/demos/music/images/charts/14.jpg	canvastemplate.com/demos/music/images/charts/14.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:38	8713/8713	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-2209%22	https://canvastemplate.com/demos/music/images/charts/15.jpg	canvastemplate.com/demos/music/images/charts/15.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:39	7248/7248	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-1c50%22	https://canvastemplate.com/demos/music/images/charts/16.jpg	canvastemplate.com/demos/music/images/charts/16.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:40	12821/12821	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-3215%22	https://canvastemplate.com/demos/music/images/charts/17.jpg	canvastemplate.com/demos/music/images/charts/17.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:41	15079/15079	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-3ae7%22	https://canvastemplate.com/demos/music/images/charts/18.jpg	canvastemplate.com/demos/music/images/charts/18.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:42	33083/33083	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-813b%22	https://canvastemplate.com/demos/music/images/singers/david.jpg	canvastemplate.com/demos/music/images/singers/david.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:43	4335/4335	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-10ef%22	https://canvastemplate.com/demos/music/images/singers/jennifer-lopez.jpg	canvastemplate.com/demos/music/images/singers/jennifer-lopez.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:44	4208/4208	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-1070%22	https://canvastemplate.com/demos/music/images/singers/selena-gomez.jpg	canvastemplate.com/demos/music/images/singers/selena-gomez.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:45	10197/10197	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-27d5%22	https://canvastemplate.com/demos/music/images/singers/bruno-mars.jpg	canvastemplate.com/demos/music/images/singers/bruno-mars.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:46	3879/3879	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-f27%22	https://canvastemplate.com/demos/music/images/singers/lady-gaga.jpg	canvastemplate.com/demos/music/images/singers/lady-gaga.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:47	3878/3878	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-f26%22	https://canvastemplate.com/demos/music/images/singers/ariana-grande.jpg	canvastemplate.com/demos/music/images/singers/ariana-grande.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:48	4232/4232	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-1088%22	https://canvastemplate.com/demos/music/images/singers/chris-brown.jpg	canvastemplate.com/demos/music/images/singers/chris-brown.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:49	3732/3732	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-e94%22	https://canvastemplate.com/demos/music/images/singers/katy-perry.jpg	canvastemplate.com/demos/music/images/singers/katy-perry.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:50	3854/3854	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-f0e%22	https://canvastemplate.com/demos/music/images/singers/flo-rida.jpg	canvastemplate.com/demos/music/images/singers/flo-rida.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:51	3494/3494	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-da6%22	https://canvastemplate.com/demos/music/images/singers/martin-garrix.jpg	canvastemplate.com/demos/music/images/singers/martin-garrix.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:52	3618/3618	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-e22%22	https://canvastemplate.com/demos/music/images/singers/nicki-minaj.jpg	canvastemplate.com/demos/music/images/singers/nicki-minaj.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:53	3592/3592	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-e08%22	https://canvastemplate.com/demos/music/images/singers/justin-bieber.jpg	canvastemplate.com/demos/music/images/singers/justin-bieber.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:54	3702/3702	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-e76%22	https://canvastemplate.com/demos/music/images/singers/rihanna.jpg	canvastemplate.com/demos/music/images/singers/rihanna.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:55	3307/3307	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-ceb%22	https://canvastemplate.com/demos/music/images/singers/ed-sheeran.jpg	canvastemplate.com/demos/music/images/singers/ed-sheeran.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:56	5122/5122	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-1402%22	https://canvastemplate.com/demos/music/images/singers/u2.jpg	canvastemplate.com/demos/music/images/singers/u2.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:57	3266/3266	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-cc2%22	https://canvastemplate.com/demos/music/images/singers/drake.jpg	canvastemplate.com/demos/music/images/singers/drake.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:58	4357/4357	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-1105%22	https://canvastemplate.com/demos/music/images/singers/taylor-swift.jpg	canvastemplate.com/demos/music/images/singers/taylor-swift.jpg	(from https://canvastemplate.com/demo-music.html)
11:42:59	3881/3881	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-f29%22	https://canvastemplate.com/demos/music/images/singers/eminem.jpg	canvastemplate.com/demos/music/images/singers/eminem.jpg	(from https://canvastemplate.com/demo-music.html)
11:43:00	3611/3611	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-e1b%22	https://canvastemplate.com/demos/music/images/singers/sia.jpg	canvastemplate.com/demos/music/images/singers/sia.jpg	(from https://canvastemplate.com/demo-music.html)
11:43:01	72204/72204	---M--	200	added ('OK')	image/png	etag:%225a97db30-11a0c%22	https://canvastemplate.com/demos/music/images/iphone.png	canvastemplate.com/demos/music/images/iphone.png	(from https://canvastemplate.com/demo-music.html)
11:43:02	94952/94952	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Jan%202025%2010:43:03%20GMT	https://canvastemplate.com/demos/music/src/audios/nashe-si.mp3	canvastemplate.com/demos/music/src/audios/nashe-si.mp3	(from https://canvastemplate.com/demo-music.html)
11:43:04	196268/196268	---MCZ	200	added ('OK')	text/javascript	etag:W/%225ba1ee8a-2feac%22	https://canvastemplate.com/demos/music/js/mediaelement/mediaelement-and-player.js	canvastemplate.com/demos/music/js/mediaelement/mediaelement-and-player.js	(from https://canvastemplate.com/demo-music.html)
11:43:05	7660/7660	---MCZ	200	added ('OK')	text/css	etag:W/%2264f6f941-1dec%22	https://canvastemplate.com/demos/business/business.css	canvastemplate.com/demos/business/business.css	(from https://canvastemplate.com/demo-business.html)
11:43:06	132761/132761	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-20699%22	https://canvastemplate.com/demos/business/images/slider/1.jpg	canvastemplate.com/demos/business/images/slider/1.jpg	(from https://canvastemplate.com/demo-business.html)
11:43:06	108185/108185	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-1a699%22	https://canvastemplate.com/demos/business/images/slider/2.jpg	canvastemplate.com/demos/business/images/slider/2.jpg	(from https://canvastemplate.com/demo-business.html)
11:43:07	103480/103480	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-19438%22	https://canvastemplate.com/demos/business/images/slider/3.jpg	canvastemplate.com/demos/business/images/slider/3.jpg	(from https://canvastemplate.com/demo-business.html)
11:43:09	1151/1151	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226408669c-47f%22	https://canvastemplate.com/demos/business/images/mouse.svg	canvastemplate.com/demos/business/images/mouse.svg	(from https://canvastemplate.com/demo-business.html)
11:43:09	101889/101889	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-18e01%22	https://canvastemplate.com/demos/business/images/carousel/1.jpg	canvastemplate.com/demos/business/images/carousel/1.jpg	(from https://canvastemplate.com/demo-business.html)
11:43:10	81854/81854	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-13fbe%22	https://canvastemplate.com/demos/business/images/carousel/2.jpg	canvastemplate.com/demos/business/images/carousel/2.jpg	(from https://canvastemplate.com/demo-business.html)
11:43:11	122094/122094	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-1dcee%22	https://canvastemplate.com/demos/business/images/carousel/3.jpg	canvastemplate.com/demos/business/images/carousel/3.jpg	(from https://canvastemplate.com/demo-business.html)
11:43:13	137197/137197	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-217ed%22	https://canvastemplate.com/demos/business/images/sections/1.jpg	canvastemplate.com/demos/business/images/sections/1.jpg	(from https://canvastemplate.com/demo-business.html)
11:43:13	6580/6580	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-19b4%22	https://canvastemplate.com/demos/business/images/portfolio/1.jpg	canvastemplate.com/demos/business/images/portfolio/1.jpg	(from https://canvastemplate.com/demo-business.html)
11:43:14	10200/10200	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-27d8%22	https://canvastemplate.com/demos/business/images/portfolio/2.jpg	canvastemplate.com/demos/business/images/portfolio/2.jpg	(from https://canvastemplate.com/demo-business.html)
11:43:15	10788/10788	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-2a24%22	https://canvastemplate.com/demos/business/images/portfolio/3.jpg	canvastemplate.com/demos/business/images/portfolio/3.jpg	(from https://canvastemplate.com/demo-business.html)
11:43:16	12478/12478	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-30be%22	https://canvastemplate.com/demos/business/images/portfolio/4.jpg	canvastemplate.com/demos/business/images/portfolio/4.jpg	(from https://canvastemplate.com/demo-business.html)
11:43:17	11233/11233	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-2be1%22	https://canvastemplate.com/demos/business/images/portfolio/4-2.jpg	canvastemplate.com/demos/business/images/portfolio/4-2.jpg	(from https://canvastemplate.com/demo-business.html)
11:43:18	17552/17552	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-4490%22	https://canvastemplate.com/demos/business/images/portfolio/5.jpg	canvastemplate.com/demos/business/images/portfolio/5.jpg	(from https://canvastemplate.com/demo-business.html)
11:43:19	14625/14625	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-3921%22	https://canvastemplate.com/demos/business/images/portfolio/5-2.jpg	canvastemplate.com/demos/business/images/portfolio/5-2.jpg	(from https://canvastemplate.com/demo-business.html)
11:43:20	10388/10388	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-2894%22	https://canvastemplate.com/demos/business/images/portfolio/6.jpg	canvastemplate.com/demos/business/images/portfolio/6.jpg	(from https://canvastemplate.com/demo-business.html)
11:43:21	11850/11850	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-2e4a%22	https://canvastemplate.com/demos/business/images/portfolio/7.jpg	canvastemplate.com/demos/business/images/portfolio/7.jpg	(from https://canvastemplate.com/demo-business.html)
11:43:22	11766/11766	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-2df6%22	https://canvastemplate.com/demos/business/images/portfolio/8.jpg	canvastemplate.com/demos/business/images/portfolio/8.jpg	(from https://canvastemplate.com/demo-business.html)
11:43:23	976/976	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226408669c-3d0%22	https://canvastemplate.com/demos/business/images/icons/24help.svg	canvastemplate.com/demos/business/images/icons/24help.svg	(from https://canvastemplate.com/demo-business.html)
11:43:24	1136/1136	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226408669c-470%22	https://canvastemplate.com/demos/business/images/icons/barcode.svg	canvastemplate.com/demos/business/images/icons/barcode.svg	(from https://canvastemplate.com/demo-business.html)
11:43:25	1763/1763	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226408669c-6e3%22	https://canvastemplate.com/demos/business/images/icons/buy.svg	canvastemplate.com/demos/business/images/icons/buy.svg	(from https://canvastemplate.com/demo-business.html)
11:43:26	994/994	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226408669c-3e2%22	https://canvastemplate.com/demos/business/images/icons/card.svg	canvastemplate.com/demos/business/images/icons/card.svg	(from https://canvastemplate.com/demo-business.html)
11:43:27	1173/1173	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226408669c-495%22	https://canvastemplate.com/demos/business/images/icons/doc.svg	canvastemplate.com/demos/business/images/icons/doc.svg	(from https://canvastemplate.com/demo-business.html)
11:43:28	1076/1076	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226408669c-434%22	https://canvastemplate.com/demos/business/images/icons/dropbox.svg	canvastemplate.com/demos/business/images/icons/dropbox.svg	(from https://canvastemplate.com/demo-business.html)
11:43:29	1519/1519	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226408669c-5ef%22	https://canvastemplate.com/demos/business/images/icons/piggy-bank.svg	canvastemplate.com/demos/business/images/icons/piggy-bank.svg	(from https://canvastemplate.com/demo-business.html)
11:43:30	942/942	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226408669c-3ae%22	https://canvastemplate.com/demos/business/images/icons/home.svg	canvastemplate.com/demos/business/images/icons/home.svg	(from https://canvastemplate.com/demo-business.html)
11:43:31	1626/1626	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226408669c-65a%22	https://canvastemplate.com/demos/business/images/icons/offers.svg	canvastemplate.com/demos/business/images/icons/offers.svg	(from https://canvastemplate.com/demo-business.html)
11:43:32	33321/33321	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-8229%22	https://canvastemplate.com/demos/business/images/sections/video.jpg	canvastemplate.com/demos/business/images/sections/video.jpg	(from https://canvastemplate.com/demo-business.html)
11:43:33	6824/6824	---M--	200	added ('OK')	image/png	etag:%225a97d500-1aa8%22	https://canvastemplate.com/demos/business/images/tf-logo.png	canvastemplate.com/demos/business/images/tf-logo.png	(from https://canvastemplate.com/demo-business.html)
11:43:34	74163/74163	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-121b3%22	https://canvastemplate.com/demos/business/images/sections/2.jpg	canvastemplate.com/demos/business/images/sections/2.jpg	(from https://canvastemplate.com/demo-business.html)
11:43:35	23864/23864	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-5d38%22	https://canvastemplate.com/demos/business/images/sections/man.jpg	canvastemplate.com/demos/business/images/sections/man.jpg	(from https://canvastemplate.com/demo-business.html)
11:43:36	2749/2749	---MCZ	200	added ('OK')	text/css	etag:W/%225901f5f8-abd%22	https://canvastemplate.com/demos/car/css/car-icons/style.css	canvastemplate.com/demos/car/css/car-icons/style.css	(from https://canvastemplate.com/demo-car.html)
11:43:38	15289/15289	---MCZ	200	added ('OK')	text/css	etag:W/%2264f6f943-3bb9%22	https://canvastemplate.com/demos/car/car.css	canvastemplate.com/demos/car/car.css	(from https://canvastemplate.com/demo-car.html)
11:43:39	126102/126102	---M--	200	added ('OK')	image/gif	etag:%226408669c-1ec96%22	https://canvastemplate.com/demos/car/images/page-loader.gif	canvastemplate.com/demos/car/images/page-loader.gif	(from https://canvastemplate.com/demo-car.html)
11:43:39	1193/1193	---M--	200	added ('OK')	image/png	etag:%225ac1ebb3-4a9%22	https://canvastemplate.com/demos/car/images/logo@2x.png	canvastemplate.com/demos/car/images/logo@2x.png	(from https://canvastemplate.com/demo-car.html)
11:43:41	39457/39457	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Dec%202023%2014:25:36%20GMT	https://canvastemplate.com/demo-car-single.html	canvastemplate.com/demo-car-single.html	(from https://canvastemplate.com/demo-car.html)
11:43:41	8417/8417	---M--	200	added ('OK')	image/png	etag:%225ac1eabb-20e1%22	https://canvastemplate.com/demos/car/images/mega-menu/1.png	canvastemplate.com/demos/car/images/mega-menu/1.png	(from https://canvastemplate.com/demo-car.html)
11:43:42	8717/8717	---M--	200	added ('OK')	image/png	etag:%225ac1eab8-220d%22	https://canvastemplate.com/demos/car/images/mega-menu/4.png	canvastemplate.com/demos/car/images/mega-menu/4.png	(from https://canvastemplate.com/demo-car.html)
11:43:43	9277/9277	---M--	200	added ('OK')	image/png	etag:%225ac1eab8-243d%22	https://canvastemplate.com/demos/car/images/mega-menu/5.png	canvastemplate.com/demos/car/images/mega-menu/5.png	(from https://canvastemplate.com/demo-car.html)
11:43:44	7884/7884	---M--	200	added ('OK')	image/png	etag:%225affd7fe-1ecc%22	https://canvastemplate.com/demos/car/images/mega-menu/6.png	canvastemplate.com/demos/car/images/mega-menu/6.png	(from https://canvastemplate.com/demo-car.html)
11:43:45	9826/9826	---M--	200	added ('OK')	image/png	etag:%225ac1eab7-2662%22	https://canvastemplate.com/demos/car/images/mega-menu/7.png	canvastemplate.com/demos/car/images/mega-menu/7.png	(from https://canvastemplate.com/demo-car.html)
11:43:46	9776/9776	---M--	200	added ('OK')	image/png	etag:%2259759b0f-2630%22	https://canvastemplate.com/demos/car/images/mega-menu/8.png	canvastemplate.com/demos/car/images/mega-menu/8.png	(from https://canvastemplate.com/demo-car.html)
11:43:47	9911/9911	---M--	200	added ('OK')	image/png	etag:%225ac1eab8-26b7%22	https://canvastemplate.com/demos/car/images/mega-menu/9.png	canvastemplate.com/demos/car/images/mega-menu/9.png	(from https://canvastemplate.com/demo-car.html)
11:43:48	9352/9352	---M--	200	added ('OK')	image/png	etag:%225affd6b0-2488%22	https://canvastemplate.com/demos/car/images/mega-menu/10.png	canvastemplate.com/demos/car/images/mega-menu/10.png	(from https://canvastemplate.com/demo-car.html)
11:43:49	8145/8145	---M--	200	added ('OK')	image/png	etag:%2259759b0e-1fd1%22	https://canvastemplate.com/demos/car/images/mega-menu/2.png	canvastemplate.com/demos/car/images/mega-menu/2.png	(from https://canvastemplate.com/demo-car.html)
11:43:50	8023/8023	---M--	200	added ('OK')	image/png	etag:%225ac1eabe-1f57%22	https://canvastemplate.com/demos/car/images/mega-menu/3.png	canvastemplate.com/demos/car/images/mega-menu/3.png	(from https://canvastemplate.com/demo-car.html)
11:43:51	28494/28494	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Dec%202023%2014:25:35%20GMT	https://canvastemplate.com/demo-car-listing.html	canvastemplate.com/demo-car-listing.html	(from https://canvastemplate.com/demo-car.html)
11:43:52	40338/40338	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Dec%202023%2014:25:34%20GMT	https://canvastemplate.com/demo-car-dealers.html	canvastemplate.com/demo-car-dealers.html	(from https://canvastemplate.com/demo-car.html)
11:43:53	32603/32603	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Dec%202023%2014:25:31%20GMT	https://canvastemplate.com/demo-car-accessories.html	canvastemplate.com/demo-car-accessories.html	(from https://canvastemplate.com/demo-car.html)
11:43:54	94952/94952	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2026%20Jan%202025%2010:43:54%20GMT	https://canvastemplate.com/demo-car-interiors.html	canvastemplate.com/demo-car-interiors.html	(from https://canvastemplate.com/demo-car.html)
11:43:56	28630/28630	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Dec%202023%2014:25:34%20GMT	https://canvastemplate.com/demo-car-faqs.html	canvastemplate.com/demo-car-faqs.html	(from https://canvastemplate.com/demo-car.html)
11:43:57	18524/18524	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Dec%202023%2014:25:32%20GMT	https://canvastemplate.com/demo-car-blog.html	canvastemplate.com/demo-car-blog.html	(from https://canvastemplate.com/demo-car.html)
11:43:58	17232/17232	---MCZ	200	added ('OK')	text/html	date:Wed,%2006%20Dec%202023%2014:25:33%20GMT	https://canvastemplate.com/demo-car-contact.html	canvastemplate.com/demo-car-contact.html	(from https://canvastemplate.com/demo-car.html)
11:43:58	77002/77002	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-12cca%22	https://canvastemplate.com/demos/car/images/hero-slider/4.jpg	canvastemplate.com/demos/car/images/hero-slider/4.jpg	(from https://canvastemplate.com/demo-car.html)
11:44:00	156313/156313	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-26299%22	https://canvastemplate.com/demos/car/images/hero-slider/2.jpg	canvastemplate.com/demos/car/images/hero-slider/2.jpg	(from https://canvastemplate.com/demo-car.html)
11:44:01	33708/33708	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-83ac%22	https://canvastemplate.com/demos/car/images/hero-slider/3.jpg	canvastemplate.com/demos/car/images/hero-slider/3.jpg	(from https://canvastemplate.com/demo-car.html)
11:44:01	20232/20232	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-4f08%22	https://canvastemplate.com/demos/car/images/categories/1.jpg	canvastemplate.com/demos/car/images/categories/1.jpg	(from https://canvastemplate.com/demo-car.html)
11:44:03	36270/36270	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-8dae%22	https://canvastemplate.com/demos/car/images/categories/2.jpg	canvastemplate.com/demos/car/images/categories/2.jpg	(from https://canvastemplate.com/demo-car.html)
11:44:03	32430/32430	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-7eae%22	https://canvastemplate.com/demos/car/images/categories/3.jpg	canvastemplate.com/demos/car/images/categories/3.jpg	(from https://canvastemplate.com/demo-car.html)
11:44:04	17423/17423	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-440f%22	https://canvastemplate.com/demos/car/images/moving-car/car.jpg	canvastemplate.com/demos/car/images/moving-car/car.jpg	(from https://canvastemplate.com/demo-car.html)
11:44:05	12183/12183	---M--	200	added ('OK')	image/png	etag:%2259759b29-2f97%22	https://canvastemplate.com/demos/car/images/moving-car/car-tier.png	canvastemplate.com/demos/car/images/moving-car/car-tier.png	(from https://canvastemplate.com/demo-car.html)
11:44:07	76519/76519	---M--	200	added ('OK')	image/png	etag:%225ac1eac8-12ae7%22	https://canvastemplate.com/demos/car/images/features/bg1.png	canvastemplate.com/demos/car/images/features/bg1.png	(from https://canvastemplate.com/demo-car.html)
11:44:09	273046/273046	---M--	200	added ('OK')	image/png	etag:%225affd85a-42a96%22	https://canvastemplate.com/demos/car/images/revslider/bg.png	canvastemplate.com/demos/car/images/revslider/bg.png	(from https://canvastemplate.com/demo-car.html)
11:44:09	206127/206127	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-3252f%22	https://canvastemplate.com/demos/car/images/1.jpg	canvastemplate.com/demos/car/images/1.jpg	(from https://canvastemplate.com/demo-car.html)
11:44:09	26231/26231	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-6677%22	https://canvastemplate.com/demos/car/images/filter-cars/1.jpg	canvastemplate.com/demos/car/images/filter-cars/1.jpg	(from https://canvastemplate.com/demo-car.html)
11:44:10	32719/32719	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-7fcf%22	https://canvastemplate.com/demos/car/images/filter-cars/2.jpg	canvastemplate.com/demos/car/images/filter-cars/2.jpg	(from https://canvastemplate.com/demo-car.html)
11:44:11	22512/22512	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-57f0%22	https://canvastemplate.com/demos/car/images/filter-cars/3.jpg	canvastemplate.com/demos/car/images/filter-cars/3.jpg	(from https://canvastemplate.com/demo-car.html)
11:44:12	20232/20232	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-4f08%22	https://canvastemplate.com/demos/car/images/filter-cars/4.jpg	canvastemplate.com/demos/car/images/filter-cars/4.jpg	(from https://canvastemplate.com/demo-car.html)
11:44:13	28249/28249	---M--	200	added ('OK')	image/jpeg	etag:%226408669c-6e59%22	https://canvastemplate.com/demos/car/images/filter-cars/5.jpg	canvastemplate.com/demos/car/images/filter-cars/5.jpg	(from https://canvastemplate.com/demo-car.html)
